_judge_id,task_id,mutation_type,dataset,recoverability,naturalness,lexical_compliance,semantic_preservation,formatting_compliance,underspec_compliance
LiveCodeBench/abc382_f__SF,LiveCodeBench/abc382_f,SF,livecodebench,,,,,,
LiveCodeBench/abc382_g__SF,LiveCodeBench/abc382_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc382_c__SF,LiveCodeBench/abc382_c,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc383_c__SF,LiveCodeBench/abc383_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc383_a__SF,LiveCodeBench/abc383_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc383_e__SF,LiveCodeBench/abc383_e,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/abc383_b__SF,LiveCodeBench/abc383_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc383_d__SF,LiveCodeBench/abc383_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc384_b__SF,LiveCodeBench/abc384_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc384_d__SF,LiveCodeBench/abc384_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc384_g__SF,LiveCodeBench/abc384_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc384_a__SF,LiveCodeBench/abc384_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc384_e__SF,LiveCodeBench/abc384_e,SF,livecodebench,,,,,,
LiveCodeBench/abc384_f__SF,LiveCodeBench/abc384_f,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc384_c__SF,LiveCodeBench/abc384_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_f__SF,LiveCodeBench/abc385_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_a__SF,LiveCodeBench/abc385_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_c__SF,LiveCodeBench/abc385_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_d__SF,LiveCodeBench/abc385_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_e__SF,LiveCodeBench/abc385_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc385_b__SF,LiveCodeBench/abc385_b,SF,livecodebench,,,,,,
LiveCodeBench/abc386_e__SF,LiveCodeBench/abc386_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc386_a__SF,LiveCodeBench/abc386_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc386_d__SF,LiveCodeBench/abc386_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc386_c__SF,LiveCodeBench/abc386_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc386_b__SF,LiveCodeBench/abc386_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc386_f__SF,LiveCodeBench/abc386_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc184_d__SF,LiveCodeBench/arc184_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc184_c__SF,LiveCodeBench/arc184_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc184_e__SF,LiveCodeBench/arc184_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc185_c__SF,LiveCodeBench/arc185_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc185_e__SF,LiveCodeBench/arc185_e,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc185_b__SF,LiveCodeBench/arc185_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc185_d__SF,LiveCodeBench/arc185_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc186_a__SF,LiveCodeBench/arc186_a,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc186_d__SF,LiveCodeBench/arc186_d,SF,livecodebench,,,,0.0,,
LiveCodeBench/arc186_b__SF,LiveCodeBench/arc186_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc186_e__SF,LiveCodeBench/arc186_e,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/arc186_c__SF,LiveCodeBench/arc186_c,SF,livecodebench,,,,,,
LiveCodeBench/arc187_b__SF,LiveCodeBench/arc187_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc188_c__SF,LiveCodeBench/arc188_c,SF,livecodebench,,,,,,
LiveCodeBench/arc188_b__SF,LiveCodeBench/arc188_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc188_d__SF,LiveCodeBench/arc188_d,SF,livecodebench,1.0,,,,1.0,
LiveCodeBench/arc188_a__SF,LiveCodeBench/arc188_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc189_a__SF,LiveCodeBench/arc189_a,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc189_c__SF,LiveCodeBench/arc189_c,SF,livecodebench,,,,,,
LiveCodeBench/arc189_d__SF,LiveCodeBench/arc189_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc189_b__SF,LiveCodeBench/arc189_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3610__SF,LiveCodeBench/3610,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3588__SF,LiveCodeBench/3588,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3566__SF,LiveCodeBench/3566,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3502__SF,LiveCodeBench/3502,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3607__SF,LiveCodeBench/3607,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3603__SF,LiveCodeBench/3603,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3593__SF,LiveCodeBench/3593,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3629__SF,LiveCodeBench/3629,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3608__SF,LiveCodeBench/3608,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3636__SF,LiveCodeBench/3636,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3627__SF,LiveCodeBench/3627,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3637__SF,LiveCodeBench/3637,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3612__SF,LiveCodeBench/3612,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3646__SF,LiveCodeBench/3646,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3631__SF,LiveCodeBench/3631,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3616__SF,LiveCodeBench/3616,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3639__SF,LiveCodeBench/3639,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3658__SF,LiveCodeBench/3658,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3644__SF,LiveCodeBench/3644,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3654__SF,LiveCodeBench/3654,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3675__SF,LiveCodeBench/3675,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3605__SF,LiveCodeBench/3605,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3487__SF,LiveCodeBench/3487,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3604__SF,LiveCodeBench/3604,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3617__SF,LiveCodeBench/3617,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3587__SF,LiveCodeBench/3587,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3626__SF,LiveCodeBench/3626,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3622__SF,LiveCodeBench/3622,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3625__SF,LiveCodeBench/3625,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3591__SF,LiveCodeBench/3591,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3647__SF,LiveCodeBench/3647,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3648__SF,LiveCodeBench/3648,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3676__SF,LiveCodeBench/3676,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3594__SF,LiveCodeBench/3594,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3651__SF,LiveCodeBench/3651,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3681__SF,LiveCodeBench/3681,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3653__SF,LiveCodeBench/3653,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3621__SF,LiveCodeBench/3621,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3649__SF,LiveCodeBench/3649,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3655__SF,LiveCodeBench/3655,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3680__SF,LiveCodeBench/3680,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3632__SF,LiveCodeBench/3632,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3613__SF,LiveCodeBench/3613,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3686__SF,LiveCodeBench/3686,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3638__SF,LiveCodeBench/3638,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3656__SF,LiveCodeBench/3656,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3620__SF,LiveCodeBench/3620,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3690__SF,LiveCodeBench/3690,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3683__SF,LiveCodeBench/3683,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3699__SF,LiveCodeBench/3699,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3682__SF,LiveCodeBench/3682,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3685__SF,LiveCodeBench/3685,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3659__SF,LiveCodeBench/3659,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3657__SF,LiveCodeBench/3657,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3700__SF,LiveCodeBench/3700,SF,livecodebench,0.0,0.0,,0.0,1.0,
LiveCodeBench/3702__SF,LiveCodeBench/3702,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3634__SF,LiveCodeBench/3634,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3715__SF,LiveCodeBench/3715,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3562__SF,LiveCodeBench/3562,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3684__SF,LiveCodeBench/3684,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3716__SF,LiveCodeBench/3716,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3688__SF,LiveCodeBench/3688,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/abc387_b__SF,LiveCodeBench/abc387_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc387_f__SF,LiveCodeBench/abc387_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc387_a__SF,LiveCodeBench/abc387_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc387_c__SF,LiveCodeBench/abc387_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_d__SF,LiveCodeBench/abc388_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_b__SF,LiveCodeBench/abc388_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_g__SF,LiveCodeBench/abc388_g,SF,livecodebench,0.0,0.0,,0.0,0.0,
LiveCodeBench/abc388_c__SF,LiveCodeBench/abc388_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_a__SF,LiveCodeBench/abc388_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_f__SF,LiveCodeBench/abc388_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc388_e__SF,LiveCodeBench/abc388_e,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc389_d__SF,LiveCodeBench/abc389_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc389_b__SF,LiveCodeBench/abc389_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc389_a__SF,LiveCodeBench/abc389_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc389_g__SF,LiveCodeBench/abc389_g,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc389_f__SF,LiveCodeBench/abc389_f,SF,livecodebench,,,,,,
LiveCodeBench/abc389_e__SF,LiveCodeBench/abc389_e,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc390_e__SF,LiveCodeBench/abc390_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc390_g__SF,LiveCodeBench/abc390_g,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc390_a__SF,LiveCodeBench/abc390_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc390_b__SF,LiveCodeBench/abc390_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc390_d__SF,LiveCodeBench/abc390_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc390_f__SF,LiveCodeBench/abc390_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc390_c__SF,LiveCodeBench/abc390_c,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc391_d__SF,LiveCodeBench/abc391_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc391_f__SF,LiveCodeBench/abc391_f,SF,livecodebench,,,,,,
LiveCodeBench/abc391_a__SF,LiveCodeBench/abc391_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc391_e__SF,LiveCodeBench/abc391_e,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc391_g__SF,LiveCodeBench/abc391_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc391_b__SF,LiveCodeBench/abc391_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_a__SF,LiveCodeBench/abc392_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_g__SF,LiveCodeBench/abc392_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_b__SF,LiveCodeBench/abc392_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_d__SF,LiveCodeBench/abc392_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_f__SF,LiveCodeBench/abc392_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc392_c__SF,LiveCodeBench/abc392_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc393_a__SF,LiveCodeBench/abc393_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc393_f__SF,LiveCodeBench/abc393_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc393_e__SF,LiveCodeBench/abc393_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc393_d__SF,LiveCodeBench/abc393_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc393_b__SF,LiveCodeBench/abc393_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc394_c__SF,LiveCodeBench/abc394_c,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc394_b__SF,LiveCodeBench/abc394_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc394_f__SF,LiveCodeBench/abc394_f,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc394_a__SF,LiveCodeBench/abc394_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc394_g__SF,LiveCodeBench/abc394_g,SF,livecodebench,,,,,,
LiveCodeBench/abc394_d__SF,LiveCodeBench/abc394_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc394_e__SF,LiveCodeBench/abc394_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc395_c__SF,LiveCodeBench/abc395_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc395_f__SF,LiveCodeBench/abc395_f,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc395_b__SF,LiveCodeBench/abc395_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc395_a__SF,LiveCodeBench/abc395_a,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc395_e__SF,LiveCodeBench/abc395_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc396_g__SF,LiveCodeBench/abc396_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc396_c__SF,LiveCodeBench/abc396_c,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc396_f__SF,LiveCodeBench/abc396_f,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc396_b__SF,LiveCodeBench/abc396_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc396_e__SF,LiveCodeBench/abc396_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc396_d__SF,LiveCodeBench/abc396_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc396_a__SF,LiveCodeBench/abc396_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_d__SF,LiveCodeBench/abc397_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_f__SF,LiveCodeBench/abc397_f,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc397_c__SF,LiveCodeBench/abc397_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_g__SF,LiveCodeBench/abc397_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_e__SF,LiveCodeBench/abc397_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_a__SF,LiveCodeBench/abc397_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc397_b__SF,LiveCodeBench/abc397_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc398_f__SF,LiveCodeBench/abc398_f,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc398_b__SF,LiveCodeBench/abc398_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc398_d__SF,LiveCodeBench/abc398_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/abc398_a__SF,LiveCodeBench/abc398_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc398_c__SF,LiveCodeBench/abc398_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc398_g__SF,LiveCodeBench/abc398_g,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc399_e__SF,LiveCodeBench/abc399_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc399_d__SF,LiveCodeBench/abc399_d,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc399_a__SF,LiveCodeBench/abc399_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc399_c__SF,LiveCodeBench/abc399_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc399_f__SF,LiveCodeBench/abc399_f,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc399_b__SF,LiveCodeBench/abc399_b,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc400_c__SF,LiveCodeBench/abc400_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc400_d__SF,LiveCodeBench/abc400_d,SF,livecodebench,,,,,,
LiveCodeBench/abc400_a__SF,LiveCodeBench/abc400_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc400_b__SF,LiveCodeBench/abc400_b,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/abc400_e__SF,LiveCodeBench/abc400_e,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/abc400_g__SF,LiveCodeBench/abc400_g,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc190_c__SF,LiveCodeBench/arc190_c,SF,livecodebench,,,,,,
LiveCodeBench/arc190_a__SF,LiveCodeBench/arc190_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc190_d__SF,LiveCodeBench/arc190_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc191_d__SF,LiveCodeBench/arc191_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc191_c__SF,LiveCodeBench/arc191_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc191_a__SF,LiveCodeBench/arc191_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc192_e__SF,LiveCodeBench/arc192_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc192_b__SF,LiveCodeBench/arc192_b,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc192_d__SF,LiveCodeBench/arc192_d,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc192_a__SF,LiveCodeBench/arc192_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc193_b__SF,LiveCodeBench/arc193_b,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc193_a__SF,LiveCodeBench/arc193_a,SF,livecodebench,,,,,,
LiveCodeBench/arc193_d__SF,LiveCodeBench/arc193_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc194_c__SF,LiveCodeBench/arc194_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc194_b__SF,LiveCodeBench/arc194_b,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc194_e__SF,LiveCodeBench/arc194_e,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc194_a__SF,LiveCodeBench/arc194_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc194_d__SF,LiveCodeBench/arc194_d,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc195_e__SF,LiveCodeBench/arc195_e,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc195_b__SF,LiveCodeBench/arc195_b,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc195_c__SF,LiveCodeBench/arc195_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc195_d__SF,LiveCodeBench/arc195_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc195_a__SF,LiveCodeBench/arc195_a,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/arc196_b__SF,LiveCodeBench/arc196_b,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/arc196_c__SF,LiveCodeBench/arc196_c,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc196_a__SF,LiveCodeBench/arc196_a,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/arc196_d__SF,LiveCodeBench/arc196_d,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3708__SF,LiveCodeBench/3708,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3677__SF,LiveCodeBench/3677,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3720__SF,LiveCodeBench/3720,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3674__SF,LiveCodeBench/3674,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3731__SF,LiveCodeBench/3731,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3714__SF,LiveCodeBench/3714,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3737__SF,LiveCodeBench/3737,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3725__SF,LiveCodeBench/3725,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3704__SF,LiveCodeBench/3704,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3721__SF,LiveCodeBench/3721,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3751__SF,LiveCodeBench/3751,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3753__SF,LiveCodeBench/3753,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3754__SF,LiveCodeBench/3754,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3697__SF,LiveCodeBench/3697,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3748__SF,LiveCodeBench/3748,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3760__SF,LiveCodeBench/3760,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3696__SF,LiveCodeBench/3696,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3762__SF,LiveCodeBench/3762,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3709__SF,LiveCodeBench/3709,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3779__SF,LiveCodeBench/3779,SF,livecodebench,0.0,0.0,,0.0,1.0,
LiveCodeBench/3771__SF,LiveCodeBench/3771,SF,livecodebench,1.0,1.0,,1.0,1.0,
